collection,term,es,nes,size,p_value,matched_genes,fdr
Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.5924,-2.4477,172,0.000999000999000999,"ABI3BP, ACTA2, ADAM12, ANPEP, AREG, BASP1, BGN, BMP1, CADM1, CALD1, CALU, CAP2, CAPG, CD44, CD59, CDH11, CDH2, CDH6, COL11A1, COL12A1, COL16A1, COL1A1, COL1A2, COL3A1, COL4A1, COL4A2, COL5A1, COL5A2, COL5A3, COL6A2, COL6A3, COL7A1, COL8A2, COLGALT1, COMP, COPA, CTHRC1, CXCL1, CXCL12, CXCL8, DAB2, DCN, DKK1, DPYSL3, DST, ECM1, ECM2, EDIL3, EFEMP2, ELN, EMP3, ENO2, FAP, FAS, FBLN1, FBLN2, FBLN5, FBN1, FBN2, FERMT2, FLNA, FMOD, FN1, FOXC2, FSTL1, FUCA1, GADD45A, GEM, GJA1, GLIPR1, GPC1, GREM1, HTRA1, ID2, IGFBP2, IGFBP3, IGFBP4, IL32, IL6, INHBA, ITGA2, ITGA5, ITGAV, ITGB1, ITGB3, ITGB5, JUN, LAMA1, LAMA2, LAMA3, LAMC1, LAMC2, LGALS1, LOX, LOXL1, LOXL2, LRP1, LRRC15, LUM, MATN2, MCM7, MEST, MFAP5, MGP, MMP1, MMP14, MMP2, MMP3, MXRA5, MYL9, MYLK, NID2, NNMT, NOTCH2, NT5E, PCOLCE, PDGFRB, PFN2, PLAUR, PLOD1, PLOD2, PLOD3, PMEPA1, PMP22, POSTN, PPIB, PRRX1, PTHLH, QSOX1, RGS4, RHOB, SAT1, SDC1, SDC4, SERPINE1, SERPINE2, SERPINH1, SFRP1, SFRP4, SGCB, SLC6A8, SLIT2, SLIT3, SNAI2, SNTB1, SPARC, SPOCK1, SPP1, TAGLN, TFPI2, TGFB1, TGFBI, TGFBR3, TGM2, THBS1, THBS2, THY1, TIMP1, TIMP3, TNC, TNFAIP3, TNFRSF11B, TPM1, TPM2, TPM4, VCAM1, VCAN, VEGFA, VEGFC, VIM, WIPF1, WNT5A",0.002331002331002331
Hallmark,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.3657,-1.4385,135,0.002,"ABAT, ABCA3, ABHD2, ABLIM1, ADCY1, ADCY9, ADD3, AFF1, AKAP1, ANXA9, AQP3, AR, AREG, B4GALT1, BAG1, BHLHE40, CA12, CANT1, CCND1, CD44, CELSR1, CELSR2, CHPT1, CLDN7, CLIC3, CXCL12, DEPTOR, DHCR7, DHRS2, DHRS3, DLC1, ELF1, ELF3, ELOVL5, ENDOD1, ESRP2, FARP1, FASN, FDFT1, FHL2, FKBP4, FKBP5, FLNB, FOS, FOXC1, FRK, GAB2, GJA1, GLA, GREB1, HES1, HR, HSPB8, IGF1R, IGFBP4, IL6ST, ITPK1, JAK2, KDM4B, KLF10, KLF4, KRT13, KRT15, KRT18, KRT19, KRT8, LAD1, LRIG1, MAST4, MLPH, MPPED2, MSMB, MUC1, MYB, MYBBP1A, MYBL1, MYC, MYOF, NADSYN1, NAV2, NCOR2, NRIP1, OLFML3, OPN3, PAPSS2, PDLIM3, PODXL, PPIF, PRSS23, RAB31, RAPGEFL1, RASGRP1, RBBP8, RHOBTB3, RPS6KA2, RRP12, SCARB1, SCNN1A, SEC14L2, SEMA3B, SFN, SH3BP5, SLC16A1, SLC19A2, SLC1A1, SLC1A4, SLC22A5, SLC24A3, SLC26A2, SLC27A2, SLC2A1, SLC37A1, SLC39A6, SLC7A2, SLC7A5, SVIL, TBC1D30, TFAP2C, TGM2, THSD4, TIAM1, TIPARP, TJP3, TMPRSS3, TOB1, TPD52L1, TSKU, TTC39A, TUBB2B, UGCG, UNC119, WFS1, WWC1, XBP1, ZNF185",0.004083333333333334
Hallmark,HALLMARK_UV_RESPONSE_UP,0.4121,1.5315,99,0.002,"ABCB1, ACAA1, ALAS1, ALDOA, AMD1, AP2S1, AQP3, ARRB2, ASNS, ATF3, ATP6V1C1, BCL2L11, BMP2, BSG, BTG1, BTG2, BTG3, CA2, CASP3, CCND3, CCNE1, CDK2, CHKA, CLTB, CNP, CTSV, CYB5B, CYB5R1, CYP1A1, DDX21, DNAJA1, DNAJB1, E2F5, ENO2, EPCAM, EPHX1, FEN1, FKBP4, FOS, FOSB, FURIN, GCH1, GGH, GLS, GPX3, GRINA, GRPEL1, HLA-F, HMOX1, HSPA13, HSPA2, ICAM1, IGFBP2, IL6, IL6ST, IRF1, JUNB, KLHDC3, LYN, MAOA, MARK2, MGAT1, MMP14, NFKBIA, NR4A1, PARP2, PDAP1, PDLIM3, POLG2, POLR2H, PPAT, PPIF, PPT1, PRKCD, PRPF3, PSMC3, PTPRD, RAB27A, RASGRP1, RFC4, RHOB, RPN1, SIGMAR1, SLC25A4, SLC6A8, SOD2, SQSTM1, STARD3, STIP1, STK25, SULT1A1, TAP1, TCHH, TFRC, TMBIM6, TUBA4A, TYRO3, WIZ, YKT6",0.004083333333333334
Hallmark,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.4748,-1.6121,55,0.002,"A2M, ACVR1B, ACVRL1, CD14, CD36, CD38, CD44, CD9, CSF2RA, CSF2RB, CSF3R, CXCL1, CXCL10, CXCL13, CXCL9, FAS, HMOX1, IFNAR1, IFNGR1, IFNGR2, IL10RB, IL13RA1, IL1B, IL1R1, IL1R2, IL2RA, IL2RG, IL4R, IL6, IL6ST, IRF1, IRF9, ITGA4, ITGB3, JUN, LEPR, LTBR, MAP3K8, MYD88, OSMR, PDGFC, PIK3R5, PIM1, PLA2G2A, PTPN1, PTPN2, SOCS3, STAT1, STAT2, STAT3, TGFB1, TLR2, TNFRSF1A, TNFRSF1B, TNFRSF21",0.004083333333333334
Hallmark,HALLMARK_HEDGEHOG_SIGNALING,-0.6071,-1.705,21,0.004,"AMOT, CDK6, CELSR1, DPYSL2, ETS2, L1CAM, LDB1, MYH9, NRCAM, NRP1, NRP2, OPHN1, PML, PTCH1, RASA1, SHH, THY1, TLE1, TLE3, VEGFA, VLDLR",0.00784
Hallmark,HALLMARK_ANGIOGENESIS,-0.5745,-1.6604,26,0.007,"APP, CCND2, COL3A1, COL5A2, FGFR1, FSTL1, ITGAV, JAG1, JAG2, LPL, LRPAP1, LUM, NRP1, OLR1, POSTN, PTK2, S100A4, SLCO2A1, SPP1, STC1, THBD, TIMP1, TNFRSF21, VAV2, VCAN, VEGFA",0.013192307692307692
Hallmark,HALLMARK_COMPLEMENT,-0.3752,-1.4684,132,0.008,"ADAM9, ANXA5, APOBEC3F, APOBEC3G, APOC1, BRPF3, C1QA, C1QC, C1R, C1S, C2, C3, CA2, CALM1, CALM3, CASP1, CASP10, CASP3, CASP4, CASP7, CBLB, CCL5, CD36, CD46, CD55, CD59, CDH13, CEBPB, CFB, CFH, CLU, COL4A2, CP, CPM, CPQ, CR1, CR2, CSRP1, CTSB, CTSC, CTSD, CTSH, CTSL, CTSO, CTSS, CTSV, CXCL1, DGKH, DOCK10, DOCK4, DOCK9, DPP4, DUSP5, DUSP6, DYRK2, EHD1, ERAP2, F3, F5, F8, FCER1G, FCN1, FN1, FYN, GATA3, GNB2, GNB4, GPD2, HSPA1A, HSPA5, IL6, IRF1, ITGAM, JAK2, KIF2A, KYNU, L3MBTL4, LAMP2, LAP3, LCK, LCP2, LGALS3, LGMN, LIPA, LRP1, LTA4H, LTF, LYN, ME1, MMP12, MMP13, MMP14, MMP15, NOTCH4, OLR1, PCLO, PDP1, PIK3CG, PIK3R5, PIM1, PLA2G4A, PLA2G7, PLAT, PLAUR, PLEK, PLSCR1, PPP2CB, PPP4C, PRCP, PREP, PRKCD, PRSS3, PSMB9, RAF1, RASGRP1, S100A13, S100A9, SERPINA1, SERPINB2, SERPINE1, SERPING1, SH2B3, SPOCK2, SRC, TFPI2, TIMP1, TIMP2, TNFAIP3, USP14, WAS, ZEB1, ZFPM2",0.014518518518518521
Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.4001,1.4098,71,0.015,"B2M, BST2, C1S, CASP1, CASP8, CD47, CD74, CMPK2, CNP, CXCL10, DDX60, EIF2AK2, ELF1, EPSTI1, GBP2, GBP4, HELZ2, HERC6, HLA-C, IFI27, IFI30, IFI35, IFI44, IFI44L, IFIH1, IFIT2, IFIT3, IFITM1, IFITM2, IFITM3, IL4R, IRF1, IRF9, LAMP3, LAP3, LGALS3BP, LPAR6, LY6E, MX1, NCOA7, NMI, OAS1, OGFR, PARP12, PARP14, PARP9, PLSCR1, PNPT1, PROCR, PSMA3, PSMB8, PSMB9, PSME1, PSME2, RIPK2, RSAD2, SAMD9, SAMD9L, SELL, SP110, STAT2, TAP1, TDRD7, TRAFD1, TRIM14, TRIM21, TRIM25, TXNIP, UBA7, UBE2L6, USP18",0.02625
Hallmark,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.4813,-1.3714,24,0.037,"ADAM17, AXIN2, CCND2, CTNNB1, DKK1, DLL1, DVL2, GNAI1, HDAC2, HDAC5, JAG1, JAG2, KAT2A, LEF1, MYC, NCOR2, NCSTN, NOTCH1, NOTCH4, PPARD, PSEN2, PTCH1, SKP2, TP53",0.062066666666666666
Hallmark,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.317,1.2528,155,0.038,"APOL6, ARID5B, AUTS2, B2M, BANK1, BPGM, BST2, BTG1, C1R, C1S, CASP1, CASP3, CASP4, CASP7, CASP8, CCL2, CCL5, CD274, CD38, CD40, CD69, CD74, CD86, CDKN1A, CFB, CFH, CIITA, CMPK2, CSF2RB, CXCL10, CXCL9, DDX60, EIF2AK2, EIF4E3, EPSTI1, FAS, FGL2, FPR1, GBP4, GBP6, GCH1, HELZ2, HERC6, HIF1A, HLA-A, HLA-B, HLA-DMA, HLA-DRB1, HLA-G, ICAM1, IDO1, IFI27, IFI30, IFI35, IFI44, IFI44L, IFIH1, IFIT1, IFIT2, IFIT3, IFITM2, IFITM3, IFNAR2, IL10RA, IL4R, IL6, IRF1, IRF4, IRF5, IRF8, IRF9, ISOC1, ITGB7, JAK2, LAP3, LATS2, LCP2, LGALS3BP, LY6E, MT2A, MTHFD2, MVP, MX1, MX2, MYD88, NAMPT, NCOA3, NFKBIA, NLRC5, NMI, NOD1, OAS2, OAS3, OGFR, PARP12, PARP14, PDE4B, PELI1, PFKP, PIM1, PLA2G4A, PLSCR1, PML, PNP, PNPT1, PSMA2, PSMA3, PSMB10, PSMB2, PSMB8, PSMB9, PSME1, PSME2, PTGS2, PTPN1, PTPN2, PTPN6, RBCK1, RIPK2, RNF213, RSAD2, SAMD9L, SAMHD1, SELP, SERPING1, SLAMF7, SOCS3, SOD2, SP110, SRI, ST3GAL5, ST8SIA4, STAT1, STAT2, STAT3, STAT4, TAP1, TAPBP, TDRD7, TNFAIP2, TNFAIP3, TNFAIP6, TNFSF10, TRAFD1, TRIM14, TRIM21, TRIM25, TXNIP, UBE2L6, UPP1, USP18, VAMP5, VAMP8, VCAM1, XAF1",0.062066666666666666
Hallmark,HALLMARK_XENOBIOTIC_METABOLISM,-0.3027,-1.2084,127,0.045,"ABCC2, ABCC3, ACO2, ACOX1, ACOX3, ACP1, ADH1C, ADH5, ADH7, AHCY, AKR1C2, AKR1C3, ALAS1, ALDH2, ALDH3A1, ALDH9A1, AOX1, APOE, AQP9, ARG2, ASL, BCAT1, CA2, CAT, CBR1, CD36, CES1, CFB, CNDP2, COMT, CROT, CSAD, CYB5A, CYFIP2, CYP1A1, CYP1A2, CYP27A1, CYP2C18, CYP2J2, CYP2S1, DCXR, DDAH2, DHPS, DHRS1, DHRS7, ECH1, ELOVL5, ENPEP, ENTPD5, EPHA2, EPHX1, ETFDH, ETS2, FAH, FAS, FBLN1, FBP1, FMO3, GABARAPL1, GAD1, GART, GCH1, GCLC, GCNT2, GSR, GSS, GSTM4, GSTO1, HACL1, HMOX1, HPRT1, HSD11B1, HSD17B2, ID2, IDH1, IGF1, IGFBP4, IL1R1, IRF8, JUP, KYNU, LCAT, LEAP2, LPIN2, MAN1A1, MAOA, MCCC2, MT2A, MTHFD1, NDRG2, NPC1, NQO1, PAPSS2, PC, PDK4, PDLIM5, PGD, PGRMC1, PINK1, POR, PPARD, PROS1, PSMB10, PTGDS, PTGES3, PTGR1, PTS, PYCR1, RAP1GAP, RETSAT, SERPINE1, SHMT2, SLC12A4, SLC1A5, SLC35D1, SLC6A6, SPINT2, SSR3, TDO2, TMBIM6, TMEM176B, TMEM97, TNFRSF1A, TPST1, UGDH, UPP1, XDH",0.06890625
Hallmark,HALLMARK_NOTCH_SIGNALING,-0.512,-1.3864,19,0.045,"APH1A, ARRB1, CCND1, DLL1, DTX4, HES1, JAG1, KAT2A, LFNG, MAML2, NOTCH1, NOTCH2, NOTCH3, PPARD, PRKCA, PSEN2, PSENEN, TCF7L2, WNT5A",0.06890625
Hallmark,HALLMARK_ANDROGEN_RESPONSE,-0.3423,-1.2398,74,0.048,"ABCC4, ABHD2, ACSL3, ACTN1, ADAMTS1, AKAP12, ALDH1A3, ANKH, ARID5B, B2M, B4GALT1, CCND1, CCND3, CDC14B, CDK6, CENPN, DBI, DHCR24, DNAJB9, ELK4, ELL2, ELOVL5, FADS1, FKBP5, GPD1L, GSR, HERC3, HMGCR, HMGCS1, HPGD, IDI1, INPP4B, INSIG1, IQGAP2, ITGAV, KRT19, KRT8, LIFR, LMAN1, MAF, MAP7, MERTK, MYL12A, NCOA4, NDRG1, NGLY1, PA2G4, PDLIM5, PGM3, PMEPA1, PTK2B, PTPN21, RAB4A, RRP12, SAT1, SCD, SEC24D, SGK1, SLC26A2, SLC38A2, SMS, SORD, SPCS3, STEAP4, STK39, TMPRSS2, TNFAIP8, TPD52, TSC22D1, UAP1, UBE2J1, VAPA, ZBTB10, ZMIZ1",0.07127272727272728
Hallmark,HALLMARK_KRAS_SIGNALING_DN,-0.3507,-1.2277,60,0.05,"ACTC1, AKR1B10, ATP6V1B1, BARD1, BTG2, C5, CAMK1D, CAPN9, CDKAL1, CELSR2, CLSTN3, COPZ2, DTNB, EDN1, ENTPD7, FGFR3, FGGY, GPRC5C, GTF3C5, IDUA, IFI44L, IGFBP2, KRT1, KRT13, KRT15, KRT4, KRT5, LFNG, LYPD3, MAST3, MFSD6, MX1, NR4A2, PDK2, PKP1, PTPRJ, RSAD2, RYR1, RYR2, SERPINB2, SGK1, SIDT1, SKIL, SLC16A7, SLC29A3, SLC6A14, SPRR3, SPTBN2, STAG3, SYNPO, TCF7L1, TENM2, TFCP2L1, TG, TGM1, THNSL2, THRB, UPK3B, ZBTB16, ZNF112",0.07205882352941177
Hallmark,HALLMARK_APOPTOSIS,-0.3099,-1.2038,113,0.052,"ANKH, ANXA1, APP, ATF3, BCAP31, BCL10, BCL2L1, BCL2L11, BGN, BIRC3, BMP2, BNIP3L, BRCA1, BTG2, BTG3, CASP1, CASP3, CASP4, CASP7, CASP8, CAV1, CCND1, CCND2, CD14, CD2, CD38, CD44, CD69, CDC25B, CDK2, CDKN1A, CDKN1B, CFLAR, CLU, CTNNB1, CYLD, DAP, DCN, DNAJA1, DNAJC3, DPYD, EBP, EMP1, ENO2, ERBB2, ERBB3, EREG, ETF1, F2R, FAS, FEZ1, GADD45A, GCH1, GNA15, GPX1, GPX3, GPX4, GSN, GSR, GSTM1, HGF, HMGB2, HMOX1, HSPB1, IFITM3, IFNGR1, IL1A, IL1B, IL6, IRF1, JUN, KRT18, LEF1, LGALS3, LMNA, LUM, MCL1, MMP2, NEDD9, NEFH, PAK1, PDCD4, PDGFRB, PEA15, PLAT, PLCB2, PPP2R5B, PPT1, PRF1, PSEN2, PTK2, RETSAT, RHOB, RNASEL, ROCK1, SAT1, SATB1, SC5D, SLC20A1, SOD1, SOD2, SPTAN1, SQSTM1, TAP1, TGFBR3, TIMP1, TIMP2, TIMP3, TNFSF10, TOP2A, TXNIP, WEE1, XIAP",0.07279999999999999
Hallmark,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.3591,1.2369,63,0.061,"ASNS, ATF3, ATF4, ATF6, ATP6V0D1, BAG3, CALR, CCL2, CEBPB, CNOT2, CNOT6, CXXC1, DDIT4, DDX10, DKC1, DNAJA4, DNAJB9, DNAJC3, EDEM1, EEF2, EIF2AK3, EIF4A3, ERN1, EXOSC2, GEMIN4, HERPUD1, HSP90B1, HSPA5, HSPA9, HYOU1, IFIT1, KDELR3, LSM1, MTHFD2, NABP1, NFYA, NFYB, NHP2, NOLC1, NOP56, NPM1, PAIP1, PDIA5, PDIA6, PSAT1, RPS14, SERP1, SHC1, SLC1A4, SLC7A5, SPCS1, SPCS3, SRPRB, SSR1, TSPYL2, TUBB2A, VEGFA, WFS1, WIPI1, XBP1, XPOT, YIF1A, YWHAZ",0.08302777777777777
Hallmark,HALLMARK_PROTEIN_SECRETION,0.3716,1.2317,51,0.071,"ABCA1, ADAM10, ANP32E, AP2B1, AP2S1, AP3S1, ARF1, ARFGAP3, ARFIP1, ATP1A1, ATP6V1B1, ATP7A, BNIP3, CAV2, CD63, CLCN3, CLN5, CLTA, CTSC, DST, EGFR, ERGIC3, GALC, GLA, GOLGA4, ICA1, KRT18, LAMP2, LMAN1, NAPA, NAPG, PAM, PPT1, RAB2A, RAB5A, RAB9A, SCAMP1, SCRN1, SEC24D, SGMS1, SNX2, SOD1, STX16, STX7, TMED10, TMX1, TOM1L1, TPD52, TSPAN8, USO1, YKT6",0.09402702702702702
Hallmark,HALLMARK_FATTY_ACID_METABOLISM,0.3082,1.1534,108,0.103,"AADAT, ACAA1, ACAA2, ACADM, ACADVL, ACAT2, ACO2, ACOX1, ACSL1, ACSL4, ACSL5, ACSM3, ACSS1, ADH1C, ADH7, ADIPOR2, ALAD, ALDH1A1, ALDH3A1, ALDH3A2, ALDH9A1, ALDOA, AOC3, BCKDHB, BLVRA, CA2, CBR1, CD36, CEL, CPOX, CPT1A, CPT2, CRAT, CRYZ, CYP1A1, D2HGDH, DECR1, DHCR24, DLD, ECH1, ECHS1, ECI1, ECI2, EHHADH, ELOVL5, ENO2, EPHX1, ERP29, ETFDH, FASN, FH, GABARAPL1, GCDH, GLUL, GPD2, GRHPR, HADH, HCCS, HIBCH, HMGCL, HMGCS1, HMGCS2, HPGD, HSD17B10, HSD17B11, HSD17B4, HSDL2, HSP90AA1, HSPH1, IDH1, IDI1, LDHA, LGALS1, MAOA, MDH2, ME1, METAP1, MGLL, MIF, MLYCD, NBN, NCAPH2, NSDHL, ODC1, OSTC, PCBD1, PDHA1, PPARA, PRDX6, PSME1, PTPRG, PTS, RDH11, REEP6, RETSAT, S100A10, SDHA, SDHC, SDHD, SLC22A5, SMS, SUCLG2, TDO2, UBE2L6, UGDH, UROS, XIST, YWHAH",0.13281578947368422
Hallmark,HALLMARK_PEROXISOME,0.3132,1.1029,68,0.141,"ABCB1, ABCB4, ABCC5, ABCD1, ABCD3, ACAA1, ACOX1, ACSL1, ACSL4, ACSL5, ALB, ALDH1A1, ALDH9A1, ATXN1, BCL10, CADM1, CAT, CDK7, CEL, CLN6, CLN8, CRABP2, CRAT, CTPS1, DHCR24, DHRS3, ECH1, ECI2, EHHADH, ELOVL5, EPHX2, FADS1, FDPS, GSTK1, HMGCL, HRAS, HSD17B11, HSD17B4, IDH1, IDH2, IDI1, ISOC1, ITGB1BP1, MLYCD, MSH2, MVP, NUDT19, PABPC1, PEX13, PEX2, PEX6, PRDX1, PRDX5, RDH11, RETSAT, SCP2, SEMA3C, SLC23A2, SLC25A4, SLC27A2, SLC35B2, SMARCC1, SOD1, SOD2, STS, TOP2A, TTR, YWHAH",0.17715384615384613
Hallmark,HALLMARK_ADIPOGENESIS,-0.2625,-1.0517,129,0.15,"ABCA1, ACAA2, ACADM, ACO2, ACOX1, ADCY6, ADIPOR2, AGPAT3, ALDH2, ALDOA, ANGPTL4, APLP2, APOE, ATL2, ATP1B3, BCKDHA, BCL6, C3, CAT, CCNG2, CD151, CD36, CDKN2C, CHCHD10, CMBL, CMPK1, COL15A1, COL4A1, COQ9, COX6A1, COX7B, COX8A, CPT2, CRAT, CYC1, CYP4B1, DECR1, DHCR7, DHRS7, DLAT, DLD, DNAJB9, DNAJC15, DRAM2, ECH1, ECHS1, ENPP2, EPHX2, ESYT1, ETFB, FABP4, FAH, FZD4, GADD45A, GBE1, GHITM, GPAM, GPD2, GPHN, GPX3, GPX4, GRPEL1, HADH, HIBCH, HSPB8, IDH1, IFNGR1, ITGA7, ITIH5, ITSN1, LAMA4, LIFR, LPCAT3, LPL, MAP4K3, MCCC1, MDH2, ME1, MGLL, MGST3, MRPL15, MTCH2, MYLK, NABP1, NDUFAB1, NDUFB7, ORM1, PDCD4, PFKFB3, PFKL, PGM1, PHLDB1, PHYH, PLIN2, POR, PPARG, PRDX3, QDPR, RAB34, REEP5, REEP6, RETSAT, RIOK3, RTN3, SAMM50, SCARB1, SCP2, SDHC, SLC1A5, SLC25A1, SLC25A10, SLC5A6, SNCG, SOD1, SORBS1, SPARCL1, STAT5A, STOM, SULT1A1, TALDO1, TANK, TKT, TOB1, UBC, UCP2, UQCR10, UQCRC1, UQCRQ, YWHAG",0.18375
Hallmark,HALLMARK_GLYCOLYSIS,0.2689,1.0326,129,0.197,"ABCB6, AGL, AGRN, AK3, ALDH7A1, ALDH9A1, ALDOA, ALDOB, ANGPTL4, ANKZF1, AURKA, B3GNT3, B4GALT1, B4GALT2, B4GALT4, BPNT1, CACNA1H, CAPN5, CD44, CDK1, CHPF, CHPF2, CITED2, CLN6, COL5A1, CXCR4, CYB5A, DCN, DDIT4, DEPDC1, DLD, DSC2, EGFR, EGLN3, ELF3, ENO1, ENO2, EXT1, FAM162A, FKBP4, FUT8, G6PD, GALE, GCLC, GFPT1, GLCE, GLRX, GNE, GNPDA1, GOT1, GOT2, GPC1, GPC3, GPC4, GPR87, GUSB, GYS1, HK2, HMMR, HOMER1, HS2ST1, HS6ST2, HSPA5, IDH1, IDUA, IGFBP3, IL13RA1, IRS2, KDELR3, KIF20A, KIF2A, LDHA, MDH2, ME1, ME2, MERTK, MET, MIF, MPI, MXI1, NASP, NSDHL, NT5E, P4HA1, P4HA2, PAM, PC, PDK3, PFKP, PGK1, PGM2, PHKA2, PKM, PKP2, PLOD1, PLOD2, PMM2, PPFIA4, PPIA, PPP2CB, PRPS1, PSMC4, PYGB, PYGL, QSOX1, RBCK1, RRAGD, SDC1, SDC2, SDHC, SLC16A3, SLC25A10, SLC25A13, SLC35A3, SLC37A4, SOD1, SOX9, SRD5A3, STC1, STMN1, TALDO1, TGFBI, TPI1, TPST1, TXN, VCAN, VEGFA, VLDLR, ZNF292",0.2354390243902439
Hallmark,HALLMARK_ALLOGRAFT_REJECTION,-0.2572,-1.0044,117,0.205,"ACVR2A, B2M, BCAT1, BCL10, BRCA1, C2, CAPG, CCL11, CCL19, CCL2, CCL4, CCL5, CCND2, CCND3, CD2, CD3D, CD3E, CD3G, CD4, CD40, CD47, CD74, CD79A, CD86, CD8A, CD96, CDKN2A, CSK, CTSS, CXCL13, CXCL9, DEGS1, EGFR, EIF3J, EIF5A, ELF4, EREG, ETS1, F2R, FAS, FLNA, GALNT1, GBP2, GCNT1, GLMN, HCLS1, HDAC9, HIF1A, HLA-A, HLA-DMA, HLA-DMB, HLA-DRA, HLA-E, HLA-G, ICAM1, IFNAR2, IFNGR1, IFNGR2, IGSF6, IKBKB, IL16, IL1B, IL2RA, IL2RG, IL4R, IL6, INHBA, IRF4, IRF8, ITGAL, ITGB2, ITK, JAK2, KRT1, LCK, LCP2, LIF, LYN, MAP4K1, MMP9, MRPL3, NCF4, NCK1, NLRP3, NME1, NPM1, PRF1, PRKCB, PSMB10, PTPN6, PTPRC, RIPK2, RPL9, RPS19, RPS3A, RPS9, SOCS5, SPI1, SRGN, ST8SIA4, STAB1, STAT1, STAT4, TAP1, TAP2, TAPBP, TGFB1, THY1, TIMP1, TLR1, TLR2, TLR3, TLR6, TPD52, TRAF2, UBE2D1, WAS",0.23916666666666667
Hallmark,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.3115,1.0325,51,0.211,"ACACA, ARF1, CAB39, CAB39L, CALR, CDK1, CDK2, CDK4, CDKN1A, CDKN1B, CFL1, CXCR4, DAPP1, EGFR, HRAS, HSP90B1, IL2RG, ITPR2, LCK, MAP2K3, MAPK10, MKNK2, MYD88, NCK1, NOD1, PAK4, PDK1, PIK3R3, PLCB1, PLCG1, PPP1CA, PPP2R1B, PRKAR2A, PRKCB, PTEN, RAC1, RAF1, RALB, RIT1, RPS6KA1, SFN, SLA, SLC2A1, SQSTM1, STAT2, TBK1, TIAM1, TNFRSF1A, TRAF2, VAV3, YWHAB",0.24044186046511629
Hallmark,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.2778,-0.9452,57,0.266,"ABCA2, ACAT2, ACSS2, ALCAM, ALDOC, ANTXR2, ANXA5, ATF3, CD9, CHKA, CLU, CPEB2, CTNNB1, CYP51A1, DHCR7, EBP, ECH1, ERRFI1, ETHE1, FABP5, FADS2, FASN, FDFT1, FDPS, GLDC, GNAI1, GPX8, GSTM2, GUSB, HMGCR, HMGCS1, IDI1, JAG1, LDLR, LGALS3, LGMN, LPL, LSS, MAL2, MVK, NFIL3, NSDHL, PCYT2, PDK3, PLAUR, PLSCR1, PNRC1, PPARG, S100A11, SC5D, SCD, SEMA3B, SQLE, SREBF2, TM7SF2, TMEM97, TP53INP1",0.29622727272727273
Hallmark,HALLMARK_APICAL_SURFACE,-0.2987,-0.865,25,0.323,"ADAM10, ADIPOR2, AFAP1L2, APP, ATP6V0A4, ATP8B1, B4GALT1, BRCA1, DCBLD2, EPHB4, FLOT2, GATA3, GSTM3, HSPB1, IL2RG, LYN, LYPD3, MAL, PKHD1, PLAUR, RHCG, SHROOM2, SRPX, SULF2, THY1",0.35171111111111114
Hallmark,HALLMARK_BILE_ACID_METABOLISM,-0.2252,-0.7962,65,0.406,"ABCA1, ABCA2, ABCA3, ABCA4, ABCA5, ABCA6, ABCA8, ABCA9, ABCD1, ABCD3, ACSL1, ACSL5, ALDH1A1, ALDH9A1, AMACR, AQP9, AR, ATXN1, BCAR3, CAT, CROT, CYP27A1, CYP7B1, DHCR24, DIO2, EFHC1, EPHX2, FADS1, FADS2, GCLM, GSTK1, HACL1, HSD17B11, HSD17B4, HSD3B1, IDH1, IDH2, IDI1, ISOC1, LCK, MLYCD, NEDD4, NPC1, NR1H4, NR3C2, OPTN, PEX13, PEX19, PEX6, PEX7, PFKM, PHYH, PNPLA8, PRDX5, RBP1, RETSAT, RXRA, SCP2, SLC23A2, SLC27A2, SLC29A1, SLC35B2, SOD1, TFCP2L1, TTR",0.4324782608695652
Hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.2259,0.6784,33,0.495,"ABCC1, CAT, ERCC2, FTL, G6PD, GCLC, GCLM, GLRX, GPX3, GPX4, GSR, JUNB, LSP1, MGST1, NDUFB4, NDUFS2, NQO1, OXSR1, PDLIM1, PFKP, PRDX1, PRDX2, PRDX4, PRDX6, PRNP, SBNO2, SOD1, SOD2, SRXN1, STK25, TXN, TXNRD1, TXNRD2",0.5160638297872341
