filename	gene_list_size	cluster_number	cluster_size	n_genes	n_terms	n_edges	n_libraries	density	libraries
permutation_0013	950	6	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0013	950	7	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0013	950	8	5	3	2	6	2	2.0	C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0013	950	9	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0013	950	10	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0014	950	1	218	183	35	260	8	1.4207650273224044	C2: CP: BioCarta, C2: CP: Canonical pathways, C2: CP: KEGG MEDICUS, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0014	950	2	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0014	950	3	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0014	950	4	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0014	950	5	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0014	950	6	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0014	950	7	4	3	1	3	1	1.0	C5: GO: Cellular Component
permutation_0014	950	8	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0014	950	9	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0014	950	10	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0015	950	1	250	202	48	330	9	1.6336633663366336	C2: CP: Canonical pathways, C2: CP: KEGG Legacy, C2: CP: KEGG MEDICUS, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function, H: Hallmark Gene Sets
permutation_0015	950	2	8	7	1	7	1	1.0	C5: GO: Biological Process
permutation_0015	950	3	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0015	950	4	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0015	950	5	5	4	1	4	1	1.0	C5: GO: Molecular Function
permutation_0015	950	6	4	3	1	3	1	1.0	C2: CP: Canonical pathways
permutation_0015	950	7	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0016	950	1	90	72	18	101	7	1.4027777777777777	C2: CP: KEGG Legacy, C2: CP: KEGG MEDICUS, C2: CP: Pathway Interaction Database, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0016	950	2	37	33	4	42	2	1.2727272727272727	C2: CP: WikiPathways, C5: GO: Biological Process
permutation_0016	950	3	31	26	5	42	3	1.6153846153846154	C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0016	950	4	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0016	950	5	7	5	2	6	2	1.2	C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0016	950	6	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0016	950	7	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0016	950	8	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0016	950	9	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0016	950	10	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0016	950	11	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0016	950	12	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0016	950	13	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0016	950	14	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0016	950	15	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0016	950	16	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0016	950	17	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0016	950	18	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0016	950	19	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0017	950	1	328	278	50	371	7	1.3345323741007193	C2: CP: BioCarta, C2: CP: KEGG MEDICUS, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0017	950	2	11	9	2	10	2	1.1111111111111112	C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0017	950	3	10	9	1	9	1	1.0	C5: GO: Molecular Function
permutation_0017	950	4	9	7	2	11	2	1.5714285714285714	C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0017	950	5	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0017	950	6	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0017	950	7	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0017	950	8	5	4	1	4	1	1.0	C5: GO: Cellular Component
permutation_0017	950	9	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0017	950	10	4	3	1	3	1	1.0	C5: GO: Molecular Function
permutation_0018	950	1	234	192	42	271	10	1.4114583333333333	C2: CP: BioCarta, C2: CP: Canonical pathways, C2: CP: KEGG Legacy, C2: CP: Pathway Interaction Database, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function, H: Hallmark Gene Sets
permutation_0018	950	2	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0018	950	3	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0018	950	4	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0018	950	5	5	4	1	4	1	1.0	C2: CP: WikiPathways
permutation_0018	950	6	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0018	950	7	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0018	950	8	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0018	950	9	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0018	950	10	4	3	1	3	1	1.0	C2: CP: WikiPathways
permutation_0018	950	11	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0018	950	12	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0019	950	1	218	182	36	263	7	1.445054945054945	C2: CP: Canonical pathways, C2: CP: KEGG Legacy, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0019	950	2	20	17	3	19	2	1.1176470588235294	C5: GO: Biological Process, C5: GO: Cellular Component
permutation_0019	950	3	11	10	1	10	1	1.0	C5: GO: Biological Process
permutation_0019	950	4	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0019	950	5	7	6	1	6	1	1.0	C2: CP: Canonical pathways
permutation_0019	950	6	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0019	950	7	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0019	950	8	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0019	950	9	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0019	950	10	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0019	950	11	4	3	1	3	1	1.0	C2: CP: Canonical pathways
permutation_0019	950	12	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0020	950	1	271	222	49	331	9	1.490990990990991	C2: CP: BioCarta, C2: CP: Canonical pathways, C2: CP: KEGG Legacy, C2: CP: KEGG MEDICUS, C2: CP: Reactome Pathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function, H: Hallmark Gene Sets
permutation_0020	950	2	8	7	1	7	1	1.0	C5: GO: Biological Process
permutation_0020	950	3	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0020	950	4	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0020	950	5	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0020	950	6	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0020	950	7	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0020	950	8	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0020	950	9	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0020	950	10	5	4	1	4	1	1.0	C2: CP: Reactome Pathways
permutation_0020	950	11	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0020	950	12	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0021	950	1	230	184	46	266	9	1.4456521739130435	C2: CP: BioCarta, C2: CP: KEGG Legacy, C2: CP: KEGG MEDICUS, C2: CP: Pathway Interaction Database, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0021	950	2	9	8	1	8	1	1.0	C2: CP: Reactome Pathways
permutation_0021	950	3	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0021	950	4	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0021	950	5	6	4	2	7	2	1.75	C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0021	950	6	6	3	3	9	3	3.0	C2: CP: KEGG MEDICUS, C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0021	950	7	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0021	950	8	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0021	950	9	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0021	950	10	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0021	950	11	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0021	950	12	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0021	950	13	4	3	1	3	1	1.0	C2: CP: WikiPathways
permutation_0022	950	1	202	167	35	214	9	1.281437125748503	C2: CP: BioCarta, C2: CP: Canonical pathways, C2: CP: KEGG Legacy, C2: CP: Pathway Interaction Database, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0022	950	2	20	17	3	28	3	1.6470588235294117	C2: CP: KEGG MEDICUS, C2: CP: Reactome Pathways, C5: GO: Biological Process
permutation_0022	950	3	10	8	2	9	2	1.125	C2: CP: WikiPathways, C5: GO: Biological Process
permutation_0022	950	4	6	5	1	5	1	1.0	C2: CP: WikiPathways
permutation_0022	950	5	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0022	950	6	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0022	950	7	6	5	1	5	1	1.0	C5: GO: Molecular Function
permutation_0022	950	8	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0022	950	9	5	4	1	4	1	1.0	C2: CP: Canonical pathways
permutation_0022	950	10	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0022	950	11	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0022	950	12	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0022	950	13	4	3	1	3	1	1.0	C5: GO: Molecular Function
permutation_0022	950	14	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0022	950	15	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0023	950	1	51	42	9	62	6	1.4761904761904763	C2: CP: KEGG Legacy, C2: CP: KEGG MEDICUS, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component
permutation_0023	950	2	16	15	1	15	1	1.0	C5: GO: Cellular Component
permutation_0023	950	3	12	10	2	11	2	1.1	C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0023	950	4	8	6	2	9	2	1.5	C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0023	950	5	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0023	950	6	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0023	950	7	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0023	950	8	6	5	1	5	1	1.0	C5: GO: Molecular Function
permutation_0023	950	9	5	4	1	4	1	1.0	C2: CP: BioCarta
permutation_0023	950	10	4	3	1	3	1	1.0	C2: CP: KEGG MEDICUS
permutation_0024	950	1	152	128	24	166	6	1.296875	C2: CP: Pathway Interaction Database, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0024	950	2	45	37	8	45	4	1.2162162162162162	C2: CP: Canonical pathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0024	950	3	19	15	4	26	4	1.7333333333333334	C2: CP: KEGG Legacy, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0024	950	4	10	8	2	9	2	1.125	C2: CP: Canonical pathways, C5: GO: Biological Process
permutation_0024	950	5	8	7	1	7	1	1.0	C5: GO: Biological Process
permutation_0024	950	6	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0024	950	7	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0024	950	8	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0024	950	9	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0024	950	10	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0024	950	11	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0024	950	12	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0024	950	13	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0024	950	14	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0024	950	15	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0025	950	1	193	165	28	234	7	1.4181818181818182	C2: CP: Canonical pathways, C2: CP: Pathway Interaction Database, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0025	950	2	10	9	1	9	1	1.0	C5: GO: Biological Process
permutation_0025	950	3	9	7	2	8	2	1.1428571428571428	C2: CP: Canonical pathways, C5: GO: Cellular Component
permutation_0025	950	4	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0025	950	5	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0025	950	6	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0025	950	7	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0026	950	1	127	104	23	149	7	1.4326923076923077	C2: CP: BioCarta, C2: CP: KEGG MEDICUS, C2: CP: Pathway Interaction Database, C2: CP: Reactome Pathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0026	950	2	16	15	1	15	1	1.0	C5: GO: Molecular Function
permutation_0026	950	3	13	9	4	17	4	1.8888888888888888	C2: CP: BioCarta, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0026	950	4	12	10	2	15	2	1.5	C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0026	950	5	12	8	4	18	4	2.25	C2: CP: KEGG Legacy, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process
permutation_0026	950	6	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0026	950	7	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0026	950	8	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0026	950	9	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0026	950	10	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0026	950	11	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0027	950	1	189	155	34	206	8	1.3290322580645162	C2: CP: Canonical pathways, C2: CP: KEGG MEDICUS, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function, H: Hallmark Gene Sets
permutation_0027	950	2	15	14	1	14	1	1.0	C5: GO: Biological Process
permutation_0027	950	3	14	10	4	17	3	1.7	C2: CP: Reactome Pathways, C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0027	950	4	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0027	950	5	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0027	950	6	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0027	950	7	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0027	950	8	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0027	950	9	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0027	950	10	5	4	1	4	1	1.0	C2: CP: Reactome Pathways
permutation_0027	950	11	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0027	950	12	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0027	950	13	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0027	950	14	4	3	1	3	1	1.0	C2: CP: KEGG MEDICUS
permutation_0027	950	15	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0027	950	16	4	3	1	3	1	1.0	C2: CP: Reactome Pathways
permutation_0027	950	17	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0028	950	1	176	145	31	216	7	1.4896551724137932	C2: CP: BioCarta, C2: CP: Pathway Interaction Database, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0028	950	2	12	10	2	11	2	1.1	C2: CP: Reactome Pathways, C5: GO: Cellular Component
permutation_0028	950	3	12	10	2	17	2	1.7	C2: CP: Reactome Pathways, C5: GO: Cellular Component
permutation_0028	950	4	9	8	1	8	1	1.0	C5: GO: Biological Process
permutation_0028	950	5	6	5	1	5	1	1.0	C2: CP: Reactome Pathways
permutation_0028	950	6	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0028	950	7	5	4	1	4	1	1.0	C5: GO: Molecular Function
permutation_0028	950	8	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0028	950	9	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0029	950	1	135	115	20	140	6	1.2173913043478262	C2: CP: Canonical pathways, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0029	950	2	12	9	3	13	3	1.4444444444444444	C2: CP: Canonical pathways, C2: CP: Reactome Pathways, C5: GO: Biological Process
permutation_0029	950	3	9	7	2	11	2	1.5714285714285714	C2: CP: Reactome Pathways, C5: GO: Biological Process
permutation_0029	950	4	9	7	2	8	2	1.1428571428571428	C2: CP: WikiPathways, C5: GO: Biological Process
permutation_0029	950	5	8	6	2	7	2	1.1666666666666667	C5: GO: Biological Process, C5: GO: Cellular Component
permutation_0029	950	6	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0029	950	7	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0029	950	8	4	3	1	3	1	1.0	C5: GO: Molecular Function
permutation_0029	950	9	4	3	1	3	1	1.0	C2: CP: Canonical pathways
permutation_0030	950	1	176	148	28	184	7	1.2432432432432432	C2: CP: Canonical pathways, C2: CP: KEGG Legacy, C2: CP: Pathway Interaction Database, C2: CP: Reactome Pathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0030	950	2	29	25	4	32	3	1.28	C2: CP: Canonical pathways, C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0030	950	3	20	19	1	19	1	1.0	C5: GO: Biological Process
permutation_0030	950	4	10	8	2	9	2	1.125	C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0030	950	5	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0030	950	6	7	5	2	6	2	1.2	C2: CP: Canonical pathways, C5: GO: Biological Process
permutation_0030	950	7	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0030	950	8	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0030	950	9	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0030	950	10	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0030	950	11	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0030	950	12	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0030	950	13	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0030	950	14	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0031	950	1	146	121	25	157	9	1.2975206611570247	C2: CP: BioCarta, C2: CP: Canonical pathways, C2: CP: KEGG Legacy, C2: CP: KEGG MEDICUS, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0031	950	2	13	12	1	12	1	1.0	C5: GO: Biological Process
permutation_0031	950	3	8	7	1	7	1	1.0	C5: GO: Biological Process
permutation_0031	950	4	8	6	2	8	2	1.3333333333333333	C2: CP: Canonical pathways, C5: GO: Biological Process
permutation_0031	950	5	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0031	950	6	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0031	950	7	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0031	950	8	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0031	950	9	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0031	950	10	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0031	950	11	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0031	950	12	5	4	1	4	1	1.0	C5: GO: Biological Process
permutation_0031	950	13	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0031	950	14	4	3	1	3	1	1.0	C5: GO: Cellular Component
permutation_0031	950	15	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0031	950	16	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0031	950	17	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0031	950	18	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0031	950	19	4	3	1	3	1	1.0	C5: GO: Biological Process
permutation_0031	950	20	4	3	1	3	1	1.0	C2: CP: BioCarta
permutation_0032	950	1	262	217	45	310	8	1.4285714285714286	C2: CP: BioCarta, C2: CP: Canonical pathways, C2: CP: KEGG Legacy, C2: CP: Reactome Pathways, C2: CP: WikiPathways, C5: GO: Biological Process, C5: GO: Cellular Component, C5: GO: Molecular Function
permutation_0032	950	2	19	16	3	33	3	2.0625	C2: CP: Reactome Pathways, C5: GO: Biological Process, C5: GO: Molecular Function
permutation_0032	950	3	7	6	1	6	1	1.0	C5: GO: Biological Process
permutation_0032	950	4	6	5	1	5	1	1.0	C5: GO: Biological Process
permutation_0032	950	5	6	5	1	5	1	1.0	C5: GO: Molecular Function
permutation_0032	950	6	5	4	1	4	1	1.0	C5: GO: Biological Process
